,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737208830000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6887.0,1482450.0,6326.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208835000,1.0,10.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,42.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208840000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,8077000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208845000,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,862.0,1091000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208850000,10.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,10.0,54040000.0,30.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208855000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,47493000.0,40.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208860000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,46404000.0,65.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208865000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,21159000.0,57.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208870000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,1.0,65.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208875000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,9261000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208880000,9.0,19.0,2.0,0.0,0.0,10.0,2.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208885000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208890000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,77.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208895000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,69.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208900000,9.0,19.0,2.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,69.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208905000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,2.0,78.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208910000,9.0,19.0,2.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,77.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208915000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,1.0,5827.0,2.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208920000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,3546000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208925000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208930000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,10.0,9.0,2304000.0,155.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208935000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,10.0,9.0,2304000.0,155.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208940000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,4374000.0,8053.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737208945000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,9.0,1.0,80.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
