Time,Parallelism,Throughput_OUT,Throughput_IN
1707958320,1.0,0.0,0.0
1707958325,1.0,5.366666666666,202.0666666666
1707958330,1.0,10.75,737.5666666666
1707958335,1.0,10.75,737.5666666666
1707958340,1.0,10.75,737.5666666666
1707958345,1.0,10.75,1153.5
1707958350,1.0,20.75,3909.88333333
1707958355,1.0,20.75,6670.66666666
1707958360,1.0,20.75,11449.8
1707958365,1.0,21.566666666666,12696.46666666
1707958370,1.0,25.75,18759.88333333
1707958375,1.0,289.8,18759.88333333
1707958380,1.0,339.8166666666,24825.06666666
1707958385,1.0,1169.15,25583.65
1707958390,1.0,2591.0666666666,25048.15
1707958395,1.0,2895.7166666666,28310.1
1707958400,1.0,4164.7,31502.75
1707958405,1.0,6676.35,31086.81666666
1707958410,1.0,8297.7,30162.26666666
1707958415,1.0,8695.68333333,32423.96666666
1707958420,1.0,10280.13333333,27644.83333333
1707958425,1.0,12237.0,27079.4
1707958430,1.0,12278.63333333,22126.38333333
1707958435,1.0,12014.58333333,28333.2
1707958440,1.0,11964.56666666,22900.16666666
1707958445,1.0,11129.86666666,26391.65
1707958450,1.0,9702.56666666,28805.8
1707958455,1.0,9397.91666666,29821.75
1707958460,1.0,8757.15,28733.06666666
1707958465,1.0,6649.78333333,31082.7
1707958470,1.0,5519.03333333,33748.88333333
1707958475,1.0,6659.316666670001,28726.4
1707958480,1.0,6445.683333329999,29969.58333333
1707958485,1.0,4984.23333333,29288.35
1707958490,1.0,4938.41666667,28177.95
1707958495,1.0,4938.41666667,24198.83333333
1707958500,1.0,4938.41666667,26659.55
1707958505,1.0,4938.41666667,26171.03333333
1707958510,1.0,4938.41666667,26219.01666666
1707958515,1.0,4938.41666667,26068.48333333
1707958520,1.0,4310.2,29195.45
1707958525,1.0,4713.31666667,28163.58333333
1707958530,1.0,5095.76666667,26301.63333333
1707958535,1.0,3698.25,30333.93333333
1707958540,1.0,4337.61666667,29090.75
1707958545,1.0,5131.08333333,29995.36666666
1707958550,1.0,5258.01666667,29995.36666666
1707958555,1.0,5258.01666667,29898.31666666
1707958560,1.0,5258.01666667,29447.3
1707958565,1.0,5258.01666667,31320.1
1707958570,1.0,5258.01666667,29519.58333333
