Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 5)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 6)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 7)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 6)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 7)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 0)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
335,23450.98333333,23513.266666659998,,,,,,,1000.0,991.0,,,,,,,888.0,1381.0,291.0,2
340,23459.133333330003,23466.316666659997,,,,,,,1000.0,989.0,,,,,,,890.0,1381.0,287.0,2
345,23441.4,23465.433333330002,,,,,,,1000.0,989.0,,,,,,,890.0,1381.0,296.0,2
350,23413.4,23434.9,,,,,,,1000.0,986.0,,,,,,,891.0,1381.0,318.0,2
355,23385.683333330002,23431.96666666,,,,,,,1000.0,985.0,,,,,,,894.0,1381.0,311.0,2
360,23365.61666666,23393.71666666,,,,,,,1000.0,983.0,,,,,,,894.0,1381.0,292.0,2
365,23378.816666659997,23362.6,,,,,,,1000.0,982.0,,,,,,,895.0,1381.0,287.0,2
370,23372.16666666,23365.2,,,,,,,1000.0,983.0,,,,,,,895.0,1381.0,272.0,2
375,23346.53333333,23320.46666666,,,,,,,1000.0,986.0,,,,,,,898.0,1381.0,253.0,2
380,23295.78333333,23268.883333330003,,,,,,,1000.0,987.0,,,,,,,898.0,1381.0,228.0,2
385,23273.21666666,23254.016666659998,,,,,,,1000.0,988.0,,,,,,,895.0,1381.0,219.0,2
390,23245.85,23217.96666666,,,,,,,1000.0,988.0,,,,,,,897.0,1381.0,249.0,2
395,23299.36666666,23218.91666666,,,,,,,1000.0,988.0,,,,,,,897.0,1381.0,216.0,2
400,,,,,,,,,,,,,,,,,,1381.0,189.0,0
430,0.0,0.0,0.0,,,,,,1000.0,1000.0,1000.0,,,,,,0.0,-1.0,-1.0,3
435,0.0,0.0,0.0,,,,,,1000.0,1000.0,1000.0,,,,,,0.0,1381.0,201.0,3
440,2677.5,2693.3666666666,2722.8,,,,,,888.0,888.0,889.0,,,,,,1000.0,1381.0,206.0,3
445,4559.91666667,4574.28333333,4616.11666667,,,,,,944.0,944.0,923.0,,,,,,1000.0,1381.0,178.0,3
450,6382.016666670001,6413.566666670001,6460.71666667,,,,,,963.0,963.0,930.0,,,,,,988.0,1381.0,158.0,3
455,8208.2,8264.68333333,8289.55,,,,,,972.0,969.0,929.0,,,,,,944.0,1381.0,268.0,3
460,10123.783333329999,10186.75,10184.3,,,,,,978.0,975.0,938.0,,,,,,915.0,1381.0,251.0,3
465,12028.783333329999,12061.56666666,12060.4,,,,,,982.0,978.0,947.0,,,,,,896.0,1381.0,193.0,3
470,13938.4,13964.66666666,13995.466666659999,,,,,,984.0,981.0,955.0,,,,,,887.0,1381.0,240.0,3
475,15864.16666666,15897.45,15910.23333333,,,,,,986.0,983.0,959.0,,,,,,878.0,1381.0,235.0,3
480,17775.08333333,17794.63333333,17803.733333329998,,,,,,988.0,986.0,964.0,,,,,,871.0,1381.0,203.0,3
485,19699.7,19739.75,19740.7,,,,,,989.0,987.0,967.0,,,,,,867.0,1381.0,201.0,3
490,21637.35,21691.93333333,21691.91666666,,,,,,990.0,988.0,970.0,,,,,,860.0,1381.0,235.0,3
495,23514.566666659997,23593.16666666,23587.71666666,,,,,,991.0,988.0,971.0,,,,,,858.0,1381.0,252.0,3
500,22760.28333333,22811.85,22779.11666666,,,,,,1000.0,995.0,979.0,,,,,,814.0,1381.0,272.0,3
505,22803.016666659998,22839.21666666,22797.13333333,,,,,,1000.0,994.0,981.0,,,,,,813.0,1381.0,228.0,3
510,22897.41666666,22909.733333329998,22860.63333333,,,,,,1000.0,993.0,985.0,,,,,,812.0,1381.0,279.0,3
515,23000.58333333,23002.36666666,22977.766666659998,,,,,,1000.0,994.0,991.0,,,,,,811.0,1381.0,227.0,3
520,23028.016666659998,23019.16666666,23017.36666666,,,,,,1000.0,994.0,994.0,,,,,,815.0,1381.0,232.0,3
525,23000.11666666,23018.5,22983.1,,,,,,1000.0,991.0,994.0,,,,,,816.0,1381.0,239.0,3
530,22970.71666666,22948.13333333,22834.316666659997,,,,,,1000.0,985.0,995.0,,,,,,812.0,1381.0,292.0,3
535,22911.15,22883.83333333,22815.95,,,,,,997.0,980.0,995.0,,,,,,813.0,1381.0,237.0,3
540,22903.733333329998,22914.1,22857.1,,,,,,997.0,980.0,995.0,,,,,,813.0,1381.0,186.0,3
545,22909.3,22897.36666666,22869.15,,,,,,997.0,979.0,995.0,,,,,,813.0,1381.0,171.0,3
550,22854.41666666,22857.38333333,22809.516666659998,,,,,,997.0,977.0,995.0,,,,,,816.0,1381.0,222.0,3
555,22815.483333329998,22788.65,22754.08333333,,,,,,997.0,973.0,998.0,,,,,,815.0,1381.0,199.0,3
560,22809.43333333,22791.71666666,22756.55,,,,,,997.0,974.0,998.0,,,,,,818.0,1381.0,172.0,3
565,22816.13333333,22812.95,22785.066666659997,,,,,,997.0,975.0,999.0,,,,,,818.0,1381.0,166.0,3
570,22816.13333333,22816.15,22810.0,,,,,,997.0,974.0,1000.0,,,,,,819.0,1381.0,238.0,3
575,22842.483333329998,22824.816666659997,22824.53333333,,,,,,997.0,974.0,1000.0,,,,,,822.0,1381.0,181.0,3
580,22833.38333333,22828.33333333,22809.68333333,,,,,,997.0,975.0,1000.0,,,,,,821.0,1381.0,194.0,3
585,22838.71666666,22837.15,22874.78333333,,,,,,997.0,976.0,1000.0,,,,,,825.0,1381.0,260.0,3
590,22896.35,22940.83333333,23023.83333333,,,,,,998.0,982.0,1000.0,,,,,,828.0,1381.0,251.0,3
595,22964.46666666,23029.016666659998,23086.25,,,,,,1000.0,986.0,1000.0,,,,,,827.0,1381.0,257.0,3
600,22968.11666666,23028.05,23064.25,,,,,,1000.0,986.0,999.0,,,,,,828.0,1381.0,304.0,3
605,23001.25,22975.46666666,23000.5,,,,,,1000.0,984.0,998.0,,,,,,824.0,1381.0,136.0,3
610,,,0.0,,,,,,,,1000.0,,,,,,0.0,1381.0,151.0,1
615,0.0,0.0,0.0,,,,,,1000.0,1000.0,1000.0,,,,,,0.0,1381.0,157.0,3
620,2863.8666666666,2870.05,2911.3333333333,,,,,,972.0,974.0,962.0,,,,,,1000.0,1381.0,171.0,3
625,4771.48333333,4778.38333333,4819.51666667,,,,,,986.0,987.0,969.0,,,,,,1000.0,1381.0,193.0,3
630,6662.33333333,6672.383333329999,6717.5,,,,,,991.0,992.0,973.0,,,,,,991.0,1381.0,200.0,3
635,8573.75,8638.21666666,8638.11666666,,,,,,993.0,993.0,972.0,,,,,,957.0,1381.0,276.0,3
640,10484.75,10558.5,10536.43333333,,,,,,995.0,990.0,974.0,,,,,,928.0,1381.0,230.0,3
645,12335.91666666,12420.58333333,12392.73333333,,,,,,996.0,983.0,979.0,,,,,,914.0,1381.0,239.0,3
650,14205.68333333,14285.23333333,14251.366666659998,,,,,,996.0,979.0,981.0,,,,,,901.0,1381.0,259.0,3
655,16072.05,16139.5,16128.31666666,,,,,,997.0,975.0,983.0,,,,,,890.0,1381.0,260.0,3
660,17905.266666659998,17974.5,17968.05,,,,,,997.0,970.0,984.0,,,,,,882.0,1381.0,255.0,3
665,19771.33333333,19839.35,19829.1,,,,,,998.0,969.0,984.0,,,,,,876.0,1381.0,278.0,3
670,21636.733333329998,21715.46666666,21679.483333329998,,,,,,998.0,967.0,985.0,,,,,,871.0,1381.0,239.0,3
675,23456.8,23516.23333333,23486.98333333,,,,,,998.0,963.0,986.0,,,,,,870.0,1381.0,228.0,3
680,,,,,,,,,,,,,,,,,,1381.0,228.0,0
710,0.0,0.0,0.0,0.0,,,,,1000.0,1000.0,1000.0,1000.0,,,,,0.0,-1.0,-1.0,4
715,0.0,0.0,0.0,0.0,,,,,1000.0,1000.0,1000.0,1000.0,,,,,0.0,1381.0,158.0,4
720,2614.3166666666,2570.4333333332997,2584.9166666666,2623.9,,,,,841.0,867.0,869.0,850.0,,,,,1000.0,1381.0,327.0,4
725,4273.15,4278.36666667,4321.76666667,4325.51666667,,,,,909.0,927.0,917.0,898.0,,,,,955.0,1381.0,201.0,4
730,5945.21666667,5959.45,6005.15,6001.2,,,,,940.0,952.0,933.0,917.0,,,,,888.0,1381.0,240.0,4
735,7674.6,7701.33333333,7725.883333329999,7725.53333333,,,,,955.0,964.0,935.0,922.0,,,,,860.0,1381.0,234.0,4
740,9463.06666666,9501.31666666,9530.783333329999,9534.66666666,,,,,964.0,971.0,943.0,932.0,,,,,837.0,1381.0,238.0,4
745,11216.75,11265.883333329999,11281.35,11276.56666666,,,,,970.0,976.0,946.0,937.0,,,,,832.0,1381.0,282.0,4
750,12970.48333333,13050.25,13043.16666666,13057.18333333,,,,,974.0,980.0,949.0,943.0,,,,,826.0,1381.0,279.0,4
755,14760.4,14805.883333329999,14813.283333329999,14813.283333329999,,,,,978.0,980.0,950.0,943.0,,,,,818.0,1381.0,249.0,4
760,16551.6,16603.16666666,16618.71666666,16622.15,,,,,980.0,983.0,953.0,946.0,,,,,813.0,1381.0,242.0,4
765,18330.86666666,18394.766666659998,18412.566666659997,18412.316666659997,,,,,982.0,984.0,953.0,948.0,,,,,808.0,1381.0,277.0,4
770,20129.61666666,20167.4,20188.61666666,20189.96666666,,,,,984.0,985.0,954.0,950.0,,,,,802.0,1381.0,232.0,4
775,21919.0,21967.45,21969.63333333,21969.6,,,,,985.0,986.0,954.0,950.0,,,,,796.0,1381.0,230.0,4
780,21071.43333333,21155.36666666,21158.15,21101.566666659997,,,,,999.0,997.0,963.0,961.0,,,,,763.0,1381.0,250.0,4
785,21211.066666659997,21242.78333333,21211.88333333,21201.28333333,,,,,1000.0,998.0,962.0,964.0,,,,,766.0,1381.0,217.0,4
790,21350.16666666,21367.3,21324.18333333,21285.21666666,,,,,1000.0,998.0,963.0,968.0,,,,,767.0,1381.0,167.0,4
795,21395.41666666,21378.21666666,21376.35,21353.483333329998,,,,,1000.0,997.0,966.0,974.0,,,,,765.0,1381.0,164.0,4
800,21412.45,21381.7,21386.86666666,21364.15,,,,,1000.0,997.0,966.0,976.0,,,,,768.0,1381.0,171.0,4
805,21414.91666666,21419.9,21403.61666666,21425.88333333,,,,,1000.0,997.0,968.0,976.0,,,,,764.0,1381.0,222.0,4
810,21423.65,21395.78333333,21422.86666666,21406.96666666,,,,,1000.0,996.0,970.0,975.0,,,,,762.0,1381.0,261.0,4
815,21434.33333333,21433.61666666,21432.65,21432.6,,,,,1000.0,998.0,969.0,975.0,,,,,763.0,1381.0,241.0,4
820,21435.78333333,21405.71666666,21418.766666659998,21411.71666666,,,,,1000.0,998.0,969.0,974.0,,,,,761.0,1381.0,230.0,4
825,21405.6,21388.516666659998,21378.7,21380.55,,,,,1000.0,998.0,972.0,976.0,,,,,761.0,1381.0,255.0,4
830,21367.766666659998,21373.78333333,21381.3,21383.6,,,,,1000.0,999.0,970.0,975.0,,,,,766.0,1381.0,267.0,4
835,21391.5,21382.233333329998,21396.35,21396.38333333,,,,,1000.0,999.0,969.0,974.0,,,,,770.0,1381.0,259.0,4
840,21407.88333333,21402.46666666,21413.75,21429.18333333,,,,,1000.0,999.0,970.0,973.0,,,,,766.0,1381.0,235.0,4
845,21411.066666659997,21401.85,21426.316666659997,21433.15,,,,,1000.0,999.0,970.0,970.0,,,,,769.0,1381.0,170.0,4
850,21396.15,21420.2,21438.33333333,21484.05,,,,,1000.0,999.0,968.0,966.0,,,,,767.0,1381.0,278.0,4
855,21350.066666659997,21410.55,21387.86666666,21411.08333333,,,,,1000.0,997.0,964.0,960.0,,,,,769.0,1381.0,296.0,4
860,21322.5,21365.86666666,21340.08333333,21357.35,,,,,1000.0,994.0,961.0,956.0,,,,,767.0,1381.0,325.0,4
865,21345.28333333,21347.25,21357.483333329998,21338.2,,,,,1000.0,993.0,958.0,954.0,,,,,766.0,1381.0,249.0,4
870,21363.88333333,21349.88333333,21360.16666666,21362.05,,,,,1000.0,994.0,957.0,955.0,,,,,768.0,1381.0,274.0,4
875,21328.4,21333.75,21328.2,21328.15,,,,,1000.0,994.0,958.0,956.0,,,,,767.0,1381.0,241.0,4
880,21346.55,21344.266666659998,21332.266666659998,21340.15,,,,,1000.0,994.0,957.0,957.0,,,,,767.0,1381.0,200.0,4
885,21403.516666659998,21356.7,21369.91666666,21380.566666659997,,,,,1000.0,994.0,957.0,955.0,,,,,767.0,1381.0,152.0,4
890,,,,,,,,,,,,,,,,,,,,0
915,,,,,0.0,,,,,,,,1000.0,,,,,,,1
920,0.0,0.0,0.0,0.0,0.0,,,,1000.0,1000.0,1000.0,1000.0,1000.0,,,,0.0,-1.0,-1.0,5
925,741.6333333333,733.6166666666,705.4,724.65,561.4333333333,,,,741.0,740.0,739.0,740.0,168.0,,,,301.0,1381.0,227.0,5
930,2378.4833333333,2344.2666666666,2345.5166666666,2363.8833333333,2148.3833333333,,,,868.0,870.0,870.0,865.0,487.0,,,,494.0,1381.0,203.0,5
935,4045.33333333,4020.18333333,4048.58333333,4067.7,3832.28333333,,,,912.0,914.0,913.0,906.0,605.0,,,,577.0,1381.0,213.0,5
940,5763.56666667,5697.6,5743.13333333,5746.5,5526.83333333,,,,933.0,935.0,935.0,927.0,667.0,,,,607.0,1381.0,210.0,5
945,7487.96666666,7444.133333329999,7475.78333333,7474.4,7218.733333329999,,,,941.0,948.0,948.0,941.0,707.0,,,,612.0,1381.0,232.0,5
950,9245.65,9192.85,9245.71666666,9238.633333329999,8972.85,,,,949.0,957.0,957.0,950.0,737.0,,,,615.0,1381.0,236.0,5
955,10968.5,10916.73333333,10967.31666666,10965.15,10720.65,,,,954.0,963.0,961.0,956.0,759.0,,,,630.0,1381.0,266.0,5
960,12728.616666659998,12682.7,12741.81666666,12735.7,12476.3,,,,959.0,968.0,965.0,961.0,776.0,,,,636.0,1381.0,203.0,5
965,14532.98333333,14493.25,14552.283333329999,14546.58333333,14283.0,,,,963.0,972.0,967.0,963.0,792.0,,,,650.0,1381.0,205.0,5
970,16347.783333329999,16315.68333333,16382.55,16382.23333333,16097.43333333,,,,967.0,974.0,968.0,965.0,804.0,,,,654.0,1381.0,273.0,5
975,18068.61666666,18016.58333333,18067.0,18068.68333333,17871.88333333,,,,969.0,977.0,968.0,964.0,815.0,,,,656.0,1381.0,319.0,5
980,19892.36666666,19842.55,19900.71666666,19887.21666666,19635.45,,,,971.0,979.0,970.0,966.0,821.0,,,,656.0,1381.0,210.0,5
985,20954.5,20905.58333333,21010.25,20992.566666659997,20880.3,,,,993.0,1000.0,991.0,988.0,883.0,,,,690.0,1381.0,263.0,5
990,21100.7,21083.16666666,21138.483333329998,21122.08333333,21080.88333333,,,,993.0,1000.0,990.0,987.0,893.0,,,,691.0,1381.0,236.0,5
995,21241.78333333,21217.63333333,21240.95,21228.33333333,21210.68333333,,,,992.0,1000.0,988.0,987.0,899.0,,,,685.0,1381.0,265.0,5
1000,21354.2,21356.566666659997,21383.55,21372.4,21333.4,,,,992.0,1000.0,988.0,988.0,905.0,,,,685.0,1381.0,227.0,5
1005,21376.7,21379.0,21427.85,21428.65,21413.61666666,,,,993.0,1000.0,986.0,985.0,908.0,,,,693.0,1381.0,224.0,5
1010,21441.4,21471.8,21485.91666666,21496.08333333,21497.16666666,,,,994.0,1000.0,984.0,983.0,912.0,,,,689.0,1381.0,228.0,5
1015,21560.9,21582.21666666,21584.733333329998,21587.83333333,21572.46666666,,,,996.0,1000.0,982.0,980.0,915.0,,,,684.0,1381.0,247.0,5
1020,21599.41666666,21603.233333329998,21617.03333333,21624.9,21611.86666666,,,,996.0,1000.0,982.0,980.0,918.0,,,,684.0,1381.0,189.0,5
1025,21621.93333333,21607.83333333,21620.66666666,21625.066666659997,21610.233333329998,,,,996.0,1000.0,981.0,980.0,917.0,,,,675.0,1381.0,256.0,5
1030,21611.41666666,21627.63333333,21613.38333333,21613.75,21622.75,,,,996.0,1000.0,980.0,978.0,917.0,,,,675.0,1381.0,191.0,5
1035,21661.83333333,21767.016666659998,21720.7,21714.566666659997,21645.266666659998,,,,997.0,1000.0,980.0,980.0,919.0,,,,672.0,1381.0,223.0,5
1040,21673.45,21716.2,21658.95,21669.88333333,21711.61666666,,,,997.0,998.0,976.0,974.0,921.0,,,,674.0,1381.0,267.0,5
1045,21716.3,21782.13333333,21632.983333329998,21704.1,21703.58333333,,,,997.0,996.0,977.0,973.0,922.0,,,,667.0,1381.0,259.0,5
1050,21690.016666659998,21761.233333329998,21611.88333333,21715.9,21716.58333333,,,,997.0,993.0,979.0,972.0,922.0,,,,669.0,1381.0,305.0,5
1055,21666.233333329998,21717.9,21612.33333333,21664.5,21668.85,,,,996.0,989.0,979.0,967.0,920.0,,,,676.0,1381.0,268.0,5
1060,21661.55,21726.1,21591.16666666,21661.38333333,21662.5,,,,994.0,985.0,979.0,962.0,919.0,,,,674.0,1381.0,289.0,5
1065,21723.93333333,21787.53333333,21608.13333333,21704.15,21690.65,,,,994.0,981.0,982.0,961.0,920.0,,,,678.0,1381.0,320.0,5
1070,21709.43333333,21741.316666659997,21603.96666666,21680.45,21670.88333333,,,,992.0,979.0,984.0,960.0,918.0,,,,683.0,1381.0,228.0,5
1075,21697.8,21732.78333333,21620.03333333,21678.21666666,21677.33333333,,,,991.0,975.0,986.0,957.0,918.0,,,,677.0,1381.0,241.0,5
1080,21655.8,21720.266666659998,21562.95,21643.016666659998,21641.516666659998,,,,990.0,969.0,986.0,954.0,916.0,,,,678.0,1381.0,298.0,5
1085,21669.35,21698.83333333,21569.58333333,21623.316666659997,21651.86666666,,,,988.0,965.0,990.0,953.0,917.0,,,,685.0,1381.0,283.0,5
1090,21665.66666666,21658.93333333,21616.233333329998,21658.1,21651.8,,,,986.0,962.0,993.0,951.0,918.0,,,,690.0,1381.0,167.0,5
1095,21681.21666666,21576.316666659997,21623.83333333,21630.41666666,21646.71666666,,,,986.0,962.0,994.0,950.0,918.0,,,,694.0,1381.0,272.0,5
1100,21660.066666659997,21658.75,21719.0,21721.55,,,,,987.0,966.0,997.0,952.0,,,,,695.0,1381.0,217.0,4
1105,,,,,,,,,,,,,,,,,,,,0
1130,0.0,0.0,0.0,0.0,0.0,0.0,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,0.0,-1.0,-1.0,6
1135,0.0,941.2333333333,0.0,943.75,0.0,0.0,,,1000.0,576.0,1000.0,572.0,1000.0,1000.0,,,0.0,1381.0,267.0,6
1140,2336.2166666666,2658.5333333332997,2402.9833333333,2667.6166666666,2362.4833333333,2404.2166666666,,,907.0,741.0,827.0,740.0,907.0,856.0,,,1000.0,1381.0,201.0,6
1145,4042.96666667,4362.7,4095.66666667,4362.03333333,4056.31666667,4087.66666667,,,954.0,792.0,884.0,786.0,954.0,898.0,,,855.0,1381.0,174.0,6
1150,5835.116666670001,6094.7,5833.183333329999,6100.46666667,5770.35,5788.58333333,,,969.0,822.0,914.0,818.0,969.0,933.0,,,780.0,1381.0,222.0,6
1155,7513.36666666,7752.233333329999,7514.933333329999,7752.08333333,7444.36666666,7503.96666666,,,962.0,835.0,922.0,830.0,977.0,949.0,,,729.0,1381.0,253.0,6
1160,9249.283333329999,9502.033333329999,9249.01666666,9502.133333329999,9177.05,9214.6,,,960.0,850.0,928.0,846.0,982.0,958.0,,,700.0,1381.0,226.0,6
1165,11010.533333329999,11272.2,11010.33333333,11272.1,10957.3,10965.91666666,,,964.0,862.0,937.0,858.0,985.0,966.0,,,696.0,1381.0,211.0,6
1170,12766.8,13034.91666666,12768.0,13034.9,12723.43333333,12734.466666659999,,,962.0,872.0,942.0,869.0,987.0,970.0,,,686.0,1381.0,229.0,6
1175,14553.533333329999,14820.18333333,14552.41666666,14821.3,14495.48333333,14556.116666659998,,,964.0,880.0,946.0,875.0,989.0,975.0,,,682.0,1381.0,305.0,6
